p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season,injury_rate,minutes_per_game,experience_years,bmi_class
dannyrose,2017,293,370,839.0,10,20,6189.0,77,1990-07-02,173.66666666666666,74.66666666666667,England,Medium/High,78.83333333333333,75.33333333333333,79.66666666666667,Midfielder,27,10487.0,118.0,88.87288135593221,65.85714285714286,16.857142857142858,24.756761137779485,3.5,3.0,1.0,2590.0,293.0,4.743589743589744,76.27272727272727,27,Normal
dannyrose,2017,293,370,839.0,10,20,6189.0,77,1993-12-10,173.0,72.0,England,High/Low,79.33333333333333,63.833333333333336,63.66666666666666,Defender,24,11326.0,128.0,88.484375,94.25,16.0,24.0569347455645,3.0,1.0,1.0,2960.0,293.0,4.743589743589744,76.27272727272727,24,Normal
dannyrose,2017,293,370,839.0,10,20,6189.0,77,1993-12-10,173.0,72.0,England,High/Low,79.33333333333333,63.833333333333336,63.66666666666666,Midfielder,24,12165.0,138.0,88.15217391304348,116.33333333333331,15.333333333333334,24.0569347455645,3.0,3.0,1.0,3330.0,293.0,4.743589743589744,76.27272727272727,24,Normal
dannyrose,2017,293,370,839.0,10,20,6189.0,77,1988-02-21,170.0,66.0,England,Medium/High,61.66666666666666,63.66666666666666,63.333333333333336,Defender,29,13004.0,148.0,87.86486486486487,134.0,14.8,22.837370242214536,3.5,1.0,1.0,3700.0,293.0,4.743589743589744,76.27272727272727,29,Normal
dannyrose,2017,293,370,839.0,10,20,6189.0,77,1988-02-21,170.0,66.0,England,Medium/High,61.66666666666666,63.66666666666666,63.333333333333336,Midfielder,29,13843.0,158.0,87.61392405063292,148.45454545454547,14.363636363636363,22.837370242214536,3.5,3.0,1.0,4070.0,293.0,4.743589743589744,76.27272727272727,29,Normal
dannyrose,2018,49,370,1898.0,26,31,6189.0,77,1990-07-02,173.66666666666666,74.66666666666667,England,Medium/High,78.83333333333333,75.33333333333333,79.66666666666667,Defender,28,14682.0,168.0,87.39285714285714,160.5,14.0,24.756761137779485,3.5,1.0,1.0,4440.0,293.0,4.743589743589744,70.29629629629629,28,Normal
dannyrose,2018,49,370,1898.0,26,31,6189.0,77,1990-07-02,173.66666666666666,74.66666666666667,England,Medium/High,78.83333333333333,75.33333333333333,79.66666666666667,Midfielder,28,16580.0,194.0,85.4639175257732,151.92307692307693,14.923076923076923,24.756761137779485,3.5,3.0,0.0,4810.0,49.0,4.743589743589744,70.29629629629629,28,Normal
dannyrose,2018,49,370,1898.0,26,31,6189.0,77,1993-12-10,173.0,72.0,England,High/Low,79.33333333333333,63.833333333333336,63.66666666666666,Defender,25,18478.0,220.0,83.99090909090908,144.57142857142858,15.714285714285714,24.0569347455645,3.0,1.0,0.0,5180.0,49.0,4.743589743589744,70.29629629629629,25,Normal
dannyrose,2018,49,370,1898.0,26,31,6189.0,77,1993-12-10,173.0,72.0,England,High/Low,79.33333333333333,63.833333333333336,63.66666666666666,Midfielder,25,20376.0,246.0,82.82926829268293,138.2,16.4,24.0569347455645,3.0,3.0,0.0,5550.0,49.0,4.743589743589744,70.29629629629629,25,Normal
dannyrose,2018,49,370,1898.0,26,31,6189.0,77,1988-02-21,170.0,66.0,England,Medium/High,61.66666666666666,63.66666666666666,63.333333333333336,Defender,30,22274.0,272.0,81.88970588235294,132.625,17.0,22.837370242214536,3.5,1.0,0.0,5920.0,49.0,4.743589743589744,70.29629629629629,30,Normal
dannyrose,2018,49,370,1898.0,26,31,6189.0,77,1988-02-21,170.0,66.0,England,Medium/High,61.66666666666666,63.66666666666666,63.333333333333336,Midfielder,30,24172.0,298.0,81.11409395973155,127.70588235294116,17.529411764705884,22.837370242214536,3.5,3.0,0.0,6290.0,49.0,4.743589743589744,70.29629629629629,30,Normal
dannysimpson,2017,38,38,2418.0,28,30,5879.0,69,1987-01-04,176.5,78.75,England,Low/High,69.0,74.25,73.5,Defender,30,,,,,,25.27907294015681,3.0,1.0,,,,0.5428571428571428,83.37931034482759,30,Overweight
dannyward,2017,259,380,0.0,0,1,485.0,14,1990-12-09,180.0,80.0,England,High/High,73.83333333333333,69.33333333333333,68.16666666666667,Forward,27,,,,,,24.69135802469136,4.0,2.0,,,,25.333333333333332,0.0,27,Normal
dannyward,2017,259,380,0.0,0,1,485.0,14,1990-12-09,180.0,80.0,England,High/High,73.83333333333333,69.33333333333333,68.16666666666667,Goalkeeper,27,0.0,0.0,,259.0,0.0,24.69135802469136,4.0,0.0,1.0,380.0,259.0,25.333333333333332,0.0,27,Normal
dannyward,2017,259,380,0.0,0,1,485.0,14,1993-06-22,191.0,88.0,Wales,Medium/Medium,,,68.83333333333333,Forward,24,0.0,0.0,,259.0,0.0,24.12214577451276,3.0,2.0,1.0,760.0,259.0,25.333333333333332,0.0,24,Normal
dannyward,2017,259,380,0.0,0,1,485.0,14,1993-06-22,191.0,88.0,Wales,Medium/Medium,,,68.83333333333333,Goalkeeper,24,0.0,0.0,,259.0,0.0,24.12214577451276,3.0,0.0,1.0,1140.0,259.0,25.333333333333332,0.0,24,Normal
dannyward,2018,50,380,485.0,14,54,485.0,14,1990-12-09,180.0,80.0,England,High/High,73.83333333333333,69.33333333333333,68.16666666666667,Forward,28,0.0,0.0,,259.0,0.0,24.69135802469136,4.0,2.0,1.0,1520.0,259.0,25.333333333333332,32.333333333333336,28,Normal
dannyward,2018,50,380,485.0,14,54,485.0,14,1990-12-09,180.0,80.0,England,High/High,73.83333333333333,69.33333333333333,68.16666666666667,Goalkeeper,28,485.0,14.0,34.642857142857146,217.2,2.8,24.69135802469136,4.0,0.0,0.0,1900.0,50.0,25.333333333333332,32.333333333333336,28,Normal
dannyward,2018,50,380,485.0,14,54,485.0,14,1993-06-22,191.0,88.0,Wales,Medium/Medium,,,68.83333333333333,Forward,25,970.0,28.0,34.642857142857146,189.33333333333331,4.666666666666667,24.12214577451276,3.0,2.0,0.0,2280.0,50.0,25.333333333333332,32.333333333333336,25,Normal
dannyward,2018,50,380,485.0,14,54,485.0,14,1993-06-22,191.0,88.0,Wales,Medium/Medium,,,68.83333333333333,Goalkeeper,25,1455.0,42.0,34.642857142857146,169.42857142857142,6.0,24.12214577451276,3.0,0.0,0.0,2660.0,50.0,25.333333333333332,32.333333333333336,25,Normal
dannyward,2020,71,380,0.0,0,38,485.0,14,1990-12-09,180.0,80.0,England,High/High,73.83333333333333,69.33333333333333,68.16666666666667,Forward,30,1940.0,56.0,34.642857142857146,154.5,7.0,24.69135802469136,4.0,2.0,0.0,3040.0,50.0,25.333333333333332,0.0,30,Normal
dannyward,2020,71,380,0.0,0,38,485.0,14,1990-12-09,180.0,80.0,England,High/High,73.83333333333333,69.33333333333333,68.16666666666667,Goalkeeper,30,1940.0,56.0,34.642857142857146,145.22222222222223,6.222222222222222,24.69135802469136,4.0,0.0,0.0,3420.0,71.0,25.333333333333332,0.0,30,Normal
dannyward,2020,71,380,0.0,0,38,485.0,14,1993-06-22,191.0,88.0,Wales,Medium/Medium,,,68.83333333333333,Forward,27,1940.0,56.0,34.642857142857146,137.8,5.6,24.12214577451276,3.0,2.0,0.0,3800.0,71.0,25.333333333333332,0.0,27,Normal
dannyward,2020,71,380,0.0,0,38,485.0,14,1993-06-22,191.0,88.0,Wales,Medium/Medium,,,68.83333333333333,Goalkeeper,27,1940.0,56.0,34.642857142857146,131.72727272727272,5.090909090909091,24.12214577451276,3.0,0.0,0.0,4180.0,71.0,25.333333333333332,0.0,27,Normal
dannywelbeck,2016,3,408,796.0,16,16,4773.0,94,1990-11-26,185.0,73.0,England,High/High,81.33333333333333,75.5,78.0,Forward,26,,,,,,21.32943754565376,4.0,2.0,,,,4.294736842105263,46.8235294117647,26,Normal
dannywelbeck,2017,57,408,1290.0,28,30,4773.0,94,1990-11-26,185.0,73.0,England,High/High,81.33333333333333,75.5,78.0,Forward,27,796.0,16.0,49.75,3.0,16.0,21.32943754565376,4.0,2.0,0.0,408.0,3.0,4.294736842105263,44.48275862068966,27,Normal
dannywelbeck,2018,203,408,182.0,8,10,4773.0,94,1990-11-26,185.0,73.0,England,High/High,81.33333333333333,75.5,78.0,Forward,28,2086.0,44.0,47.40909090909091,30.0,22.0,21.32943754565376,4.0,2.0,0.0,816.0,57.0,4.294736842105263,20.22222222222222,28,Normal
dannywelbeck,2019,103,408,888.0,18,20,4773.0,94,1990-11-26,185.0,73.0,England,High/High,81.33333333333333,75.5,78.0,Forward,29,2268.0,52.0,43.61538461538461,87.66666666666667,17.333333333333332,21.32943754565376,4.0,2.0,1.0,1224.0,203.0,4.294736842105263,46.73684210526316,29,Normal
dannywelbeck,2020,42,408,1617.0,24,26,4773.0,94,1990-11-26,185.0,73.0,England,High/High,81.33333333333333,75.5,78.0,Forward,30,3156.0,70.0,45.08571428571429,91.5,17.5,21.32943754565376,4.0,2.0,0.0,1632.0,103.0,4.294736842105263,64.68,30,Normal
dannywilliams,2017,183,366,1206.0,20,26,1312.0,25,1989-03-08,182.0,78.0,United States,Medium/Medium,75.0,80.0,70.5,Midfielder,28,,,,,,23.54788069073783,3.0,3.0,,,,14.076923076923077,57.42857142857143,28,Normal
dannywilliams,2017,183,366,1206.0,20,26,1312.0,25,1989-03-08,182.0,78.0,United States,Medium/Medium,75.0,80.0,70.5,Midfielder,28,1206.0,20.0,60.3,183.0,20.0,23.54788069073783,3.0,3.0,1.0,366.0,183.0,14.076923076923077,57.42857142857143,28,Normal
dannywilliams,2017,183,366,1206.0,20,26,1312.0,25,1988-01-25,185.0,77.0,England,Medium/Medium,69.5,56.0,62.25,Midfielder,29,2412.0,40.0,60.3,183.0,20.0,22.4981738495252,3.0,3.0,1.0,732.0,183.0,14.076923076923077,57.42857142857143,29,Normal
dannywilliams,2017,183,366,1206.0,20,26,1312.0,25,1988-01-25,185.0,77.0,England,Medium/Medium,69.5,56.0,62.25,Midfielder,29,3618.0,60.0,60.3,183.0,20.0,22.4981738495252,3.0,3.0,1.0,1098.0,183.0,14.076923076923077,57.42857142857143,29,Normal
dannywilliams,2018,183,366,106.0,5,10,1312.0,25,1989-03-08,182.0,78.0,United States,Medium/Medium,75.0,80.0,70.5,Midfielder,29,4824.0,80.0,60.3,183.0,20.0,23.54788069073783,3.0,3.0,1.0,1464.0,183.0,14.076923076923077,17.666666666666668,29,Normal
dannywilliams,2018,183,366,106.0,5,10,1312.0,25,1989-03-08,182.0,78.0,United States,Medium/Medium,75.0,80.0,70.5,Midfielder,29,4930.0,85.0,58.0,183.0,17.0,23.54788069073783,3.0,3.0,1.0,1830.0,183.0,14.076923076923077,17.666666666666668,29,Normal
dannywilliams,2018,183,366,106.0,5,10,1312.0,25,1988-01-25,185.0,77.0,England,Medium/Medium,69.5,56.0,62.25,Midfielder,30,5036.0,90.0,55.95555555555556,183.0,15.0,22.4981738495252,3.0,3.0,1.0,2196.0,183.0,14.076923076923077,17.666666666666668,30,Normal
dannywilliams,2018,183,366,106.0,5,10,1312.0,25,1988-01-25,185.0,77.0,England,Medium/Medium,69.5,56.0,62.25,Midfielder,30,5142.0,95.0,54.126315789473686,183.0,13.571428571428571,22.4981738495252,3.0,3.0,1.0,2562.0,183.0,14.076923076923077,17.666666666666668,30,Normal
darrenrandolph,2020,88,88,285.0,3,27,2565.0,27,1987-05-12,187.0,78.66666666666667,Republic of Ireland,Medium/Medium,,,73.33333333333333,Goalkeeper,33,,,,,,22.496115607156813,3.0,0.0,,,,3.142857142857143,71.25,33,Normal
darrongibson,2016,52,127,671.0,12,13,671.0,12,1987-10-25,180.0,79.6,Republic of Ireland,Medium/Medium,52.4,69.4,72.2,Midfielder,29,,,,,,24.5679012345679,3.0,3.0,,,,9.76923076923077,51.61538461538461,29,Normal
daryljanmaat,2016,78,446,1672.0,27,27,5829.0,76,1989-07-22,185.0,80.0,Netherlands,High/Medium,71.16666666666667,77.5,76.66666666666667,Defender,27,,,,,,23.37472607742878,3.5,1.0,,,,5.792207792207792,59.714285714285715,27,Normal
daryljanmaat,2017,26,446,1917.0,23,35,5829.0,76,1989-07-22,185.0,80.0,Netherlands,High/Medium,71.16666666666667,77.5,76.66666666666667,Defender,28,1672.0,27.0,61.92592592592592,78.0,27.0,23.37472607742878,3.5,1.0,0.0,446.0,78.0,5.792207792207792,79.875,28,Normal
daryljanmaat,2018,97,446,1602.0,18,22,5829.0,76,1989-07-22,185.0,80.0,Netherlands,High/Medium,71.16666666666667,77.5,76.66666666666667,Defender,29,3589.0,50.0,71.78,52.0,25.0,23.37472607742878,3.5,1.0,0.0,892.0,26.0,5.792207792207792,84.3157894736842,29,Normal
daryljanmaat,2019,92,446,638.0,8,12,5829.0,76,1989-07-22,185.0,80.0,Netherlands,High/Medium,71.16666666666667,77.5,76.66666666666667,Defender,30,5191.0,68.0,76.33823529411765,67.0,22.666666666666668,23.37472607742878,3.5,1.0,0.0,1338.0,97.0,5.792207792207792,70.88888888888889,30,Normal
davidbrooks,2018,88,483,2338.0,30,33,2854.0,39,1997-07-08,179.6,61.2,Wales,Medium/Medium,70.0,59.0,68.6,Midfielder,21,,,,,,18.973120173015012,3.0,3.0,,,,12.075,75.41935483870968,21,Normal
davidbrooks,2019,325,483,516.0,9,9,2854.0,39,1997-07-08,179.6,61.2,Wales,Medium/Medium,70.0,59.0,68.6,Midfielder,22,2338.0,30.0,77.93333333333334,88.0,30.0,18.973120173015012,3.0,3.0,0.0,483.0,88.0,12.075,51.6,22,Normal
davidbutton,2018,41,41,380.0,4,29,475.0,5,1989-02-27,191.0,78.5,England,Medium/Medium,,,68.16666666666667,Goalkeeper,29,,,,,,21.518050492036952,3.0,0.0,,,,6.833333333333333,76.0,29,Normal
davidezappacosta,2018,35,351,145.0,4,23,1315.0,26,1992-06-11,182.5,70.33333333333333,Italy,High/High,79.33333333333333,73.66666666666667,77.66666666666667,Defender,26,,,,,,21.117157690623632,4.0,1.0,,,,13.0,29.0,26,Normal
davidmartin,2019,24,24,460.0,5,13,460.0,5,1986-01-22,187.3333333333333,86.33333333333333,England,Medium/Medium,,,66.66666666666667,Goalkeeper,33,,,,,,24.600752270108035,3.0,0.0,,,,4.0,76.66666666666667,33,Normal
davidmcgoldrick,2019,60,78,1889.0,28,29,4410.0,63,1987-11-29,183.0,74.0,Republic of Ireland,Medium/Medium,68.5,68.16666666666667,72.0,Midfielder,32,,,,,,22.096807907073963,3.0,3.0,,,,1.21875,65.13793103448276,32,Normal
davidmcgoldrick,2020,18,78,2521.0,35,37,4410.0,63,1987-11-29,183.0,74.0,Republic of Ireland,Medium/Medium,68.5,68.16666666666667,72.0,Midfielder,33,1889.0,28.0,67.46428571428571,60.0,28.0,22.096807907073963,3.0,3.0,0.0,78.0,60.0,1.21875,70.02777777777777,33,Normal
davidospina,2016,24,144,152.0,2,34,557.0,7,1988-08-31,183.0,79.66666666666667,Colombia,Medium/Medium,,,78.83333333333333,Goalkeeper,28,,,,,,23.78890580986792,3.0,0.0,,,,18.0,50.666666666666664,28,Normal
davidospina,2017,31,144,405.0,5,34,557.0,7,1988-08-31,183.0,79.66666666666667,Colombia,Medium/Medium,,,78.83333333333333,Goalkeeper,29,152.0,2.0,76.0,24.0,2.0,23.78890580986792,3.0,0.0,0.0,144.0,24.0,18.0,67.5,29,Normal
davidsilva,2017,11,140,2555.0,29,30,9854.0,123,1986-12-13,174.5,74.5,Colombia,High/Medium,72.0,74.0,72.33333333333333,Midfielder,31,,,,,,24.46613738803458,3.5,3.0,,,,1.1290322580645162,85.16666666666667,31,Normal
davidsilva,2018,33,140,2504.0,33,35,9854.0,123,1986-12-13,174.5,74.5,Colombia,High/Medium,72.0,74.0,72.33333333333333,Midfielder,32,2555.0,29.0,88.10344827586206,11.0,29.0,24.46613738803458,3.5,3.0,0.0,140.0,11.0,1.1290322580645162,73.6470588235294,32,Normal
davidsilva,2019,29,140,1907.0,27,33,9854.0,123,1986-12-13,174.5,74.5,Colombia,High/Medium,72.0,74.0,72.33333333333333,Midfielder,33,5059.0,62.0,81.59677419354838,22.0,31.0,24.46613738803458,3.5,3.0,0.0,280.0,33.0,1.1290322580645162,68.10714285714286,33,Normal
davyklaassen,2017,15,38,270.0,7,12,270.0,7,1993-02-21,179.33333333333334,70.66666666666667,Netherlands,High/High,69.66666666666667,76.5,79.5,Midfielder,24,,,,,,21.973162338828924,4.0,3.0,,,,4.75,33.75,24,Normal
deandreyedlin,2017,43,327,3012.0,34,35,7108.0,85,1993-07-09,172.5,73.16666666666667,United States,High/Medium,92.66666666666669,72.66666666666667,73.83333333333333,Defender,24,,,,,,24.588671847651053,3.5,1.0,,,,3.802325581395349,86.05714285714286,24,Normal
deandreyedlin,2018,18,327,2640.0,29,34,7108.0,85,1993-07-09,172.5,73.16666666666667,United States,High/Medium,92.66666666666669,72.66666666666667,73.83333333333333,Defender,25,3012.0,34.0,88.58823529411765,43.0,34.0,24.588671847651053,3.5,1.0,0.0,327.0,43.0,3.802325581395349,88.0,25,Normal
deandreyedlin,2019,184,327,999.0,16,25,7108.0,85,1993-07-09,172.5,73.16666666666667,United States,High/Medium,92.66666666666669,72.66666666666667,73.83333333333333,Defender,26,5652.0,63.0,89.71428571428571,30.5,31.5,24.588671847651053,3.5,1.0,0.0,654.0,18.0,3.802325581395349,58.76470588235294,26,Normal
deandreyedlin,2020,44,327,457.0,6,9,7108.0,85,1993-07-09,172.5,73.16666666666667,United States,High/Medium,92.66666666666669,72.66666666666667,73.83333333333333,Defender,27,6651.0,79.0,84.18987341772151,81.66666666666667,26.33333333333333,24.588671847651053,3.5,1.0,1.0,981.0,184.0,3.802325581395349,65.28571428571429,27,Normal
deanhenderson,2020,29,29,1190.0,13,38,4610.0,49,1997-03-12,190.0,84.0,England,Medium/Medium,,,68.2,Goalkeeper,23,,,,,,23.26869806094183,3.0,0.0,,,,0.58,85.0,23,Normal
deanmarney,2016,337,371,1845.0,21,21,1845.0,21,1984-01-31,182.2,73.2,England,Medium/High,61.2,76.4,70.0,Midfielder,32,,,,,,22.05029153377249,3.5,3.0,,,,16.863636363636363,83.86363636363636,32,Normal
deanmarney,2017,34,371,0.0,0,11,1845.0,21,1984-01-31,182.2,73.2,England,Medium/High,61.2,76.4,70.0,Midfielder,33,1845.0,21.0,87.85714285714286,337.0,21.0,22.05029153377249,3.5,3.0,1.0,371.0,337.0,16.863636363636363,0.0,33,Normal
dejanlovren,2016,7,269,2689.0,29,31,6811.0,81,1989-07-05,188.0,84.0,Croatia,Medium/High,55.8,79.8,80.6,Defender,27,,,,,,23.766410140334997,3.5,1.0,,,,3.2804878048780486,89.63333333333334,27,Normal
dejanlovren,2017,13,269,2259.0,29,34,6811.0,81,1989-07-05,188.0,84.0,Croatia,Medium/High,55.8,79.8,80.6,Defender,28,2689.0,29.0,92.72413793103448,7.0,29.0,23.766410140334997,3.5,1.0,0.0,269.0,7.0,3.2804878048780486,75.3,28,Normal
dejanlovren,2018,138,269,1041.0,13,19,6811.0,81,1989-07-05,188.0,84.0,Croatia,Medium/High,55.8,79.8,80.6,Defender,29,4948.0,58.0,85.3103448275862,10.0,29.0,23.766410140334997,3.5,1.0,0.0,538.0,13.0,3.2804878048780486,74.35714285714286,29,Normal
dejanlovren,2019,51,269,822.0,10,20,6811.0,81,1989-07-05,188.0,84.0,Croatia,Medium/High,55.8,79.8,80.6,Defender,30,5989.0,71.0,84.35211267605634,52.66666666666666,23.666666666666668,23.766410140334997,3.5,1.0,1.0,807.0,138.0,3.2804878048780486,74.72727272727273,30,Normal
delealli,2016,10,194,3172.0,37,37,10743.0,138,1996-04-11,187.8333333333333,78.16666666666667,England,High/Medium,73.5,76.5,80.66666666666667,Midfielder,20,,,,,,22.15522990184462,3.5,3.0,,,,1.39568345323741,83.47368421052632,20,Normal
delealli,2017,13,194,3075.0,36,36,10743.0,138,1996-04-11,187.8333333333333,78.16666666666667,England,High/Medium,73.5,76.5,80.66666666666667,Midfielder,21,3172.0,37.0,85.72972972972973,10.0,37.0,22.15522990184462,3.5,3.0,0.0,194.0,10.0,1.39568345323741,83.10810810810811,21,Normal
delealli,2018,104,194,1898.0,25,25,10743.0,138,1996-04-11,187.8333333333333,78.16666666666667,England,High/Medium,73.5,76.5,80.66666666666667,Midfielder,22,6247.0,73.0,85.57534246575342,11.5,36.5,22.15522990184462,3.5,3.0,0.0,388.0,13.0,1.39568345323741,73.0,22,Normal
delealli,2019,49,194,1939.0,25,28,10743.0,138,1996-04-11,187.8333333333333,78.16666666666667,England,High/Medium,73.5,76.5,80.66666666666667,Midfielder,23,8145.0,98.0,83.11224489795919,42.333333333333336,32.666666666666664,22.15522990184462,3.5,3.0,0.0,582.0,104.0,1.39568345323741,74.57692307692308,23,Normal
delealli,2020,18,194,659.0,15,23,10743.0,138,1996-04-11,187.8333333333333,78.16666666666667,England,High/Medium,73.5,76.5,80.66666666666667,Midfielder,24,10084.0,123.0,81.98373983739837,44.0,30.75,22.15522990184462,3.5,3.0,0.0,776.0,49.0,1.39568345323741,41.1875,24,Normal
demaraigray,2018,31,31,2072.0,34,35,5756.0,121,1996-06-28,179.66666666666666,71.33333333333333,England,Medium/Medium,88.33333333333333,54.333333333333336,72.83333333333333,Forward,22,,,,,,22.098230420520377,3.0,2.0,,,,0.2540983606557377,59.2,22,Normal
demeacoduhaney,2018,72,72,45.0,1,2,45.0,1,1998-10-13,180.0,70.0,England,High/Medium,71.0,64.0,61.0,Defender,20,,,,,,21.604938271604937,3.5,1.0,,,,36.0,22.5,20,Normal
denisodoi,2018,15,31,2744.0,31,34,3029.0,34,1988-05-27,178.33333333333334,69.33333333333333,Belgium,High/High,82.0,70.0,71.0,Defender,30,,,,,,21.80103065769936,4.0,1.0,,,,0.8857142857142857,85.75,30,Normal
dennispraet,2019,4,154,1205.0,27,34,1948.0,42,1994-05-14,181.0,78.0,Belgium,High/Medium,71.66666666666667,65.33333333333333,76.5,Midfielder,25,,,,,,23.80879704526724,3.5,3.0,,,,3.5813953488372094,43.035714285714285,25,Normal
dennispraet,2020,85,154,743.0,15,25,1948.0,42,1994-05-14,181.0,78.0,Belgium,High/Medium,71.66666666666667,65.33333333333333,76.5,Midfielder,26,1205.0,27.0,44.629629629629626,4.0,27.0,23.80879704526724,3.5,3.0,0.0,154.0,4.0,3.5813953488372094,46.4375,26,Normal
dennissrbeny,2019,86,153,78.0,8,18,78.0,8,1994-05-05,190.0,83.0,Germany,High/Medium,65.25,70.0,66.0,Forward,25,,,,,,22.99168975069252,3.5,2.0,,,,17.0,8.666666666666666,25,Normal
diafrasakho,2016,337,477,191.0,4,5,550.0,18,1989-12-24,184.0,79.0,Senegal,High/Medium,74.6,72.2,74.8,Forward,27,,,,,,23.334120982986768,3.5,2.0,,,,25.105263157894736,38.2,27,Normal
diafrasakho,2017,18,477,359.0,14,18,550.0,18,1989-12-24,184.0,79.0,Senegal,High/Medium,74.6,72.2,74.8,Forward,28,191.0,4.0,47.75,337.0,4.0,23.334120982986768,3.5,2.0,1.0,477.0,337.0,25.105263157894736,23.933333333333334,28,Normal
dieumercimbokani,2016,146,266,808.0,12,17,808.0,12,1985-11-22,185.0,73.0,DR Congo,High/Medium,72.33333333333333,76.0,78.33333333333333,Forward,31,,,,,,21.32943754565376,3.5,2.0,,,,20.46153846153846,62.15384615384615,31,Normal
dimitripayet,2016,14,118,1587.0,18,18,1587.0,18,1987-03-29,175.0,77.0,France,High/Low,73.83333333333333,68.33333333333333,83.0,Midfielder,29,,,,,,25.142857142857142,3.0,3.0,,,,6.2105263157894735,83.52631578947368,29,Overweight
divockorigi,2016,14,44,1581.0,34,38,3022.0,84,1995-04-18,186.0,75.0,Belgium,High/Medium,82.66666666666667,73.0,77.33333333333333,Forward,21,,,,,,21.678806798473808,3.5,2.0,,,,0.5176470588235295,45.17142857142857,21,Normal
divockorigi,2017,18,44,14.0,1,2,3022.0,84,1995-04-18,186.0,75.0,Belgium,High/Medium,82.66666666666667,73.0,77.33333333333333,Forward,22,1581.0,34.0,46.5,14.0,34.0,21.678806798473808,3.5,2.0,0.0,44.0,14.0,0.5176470588235295,7.0,22,Normal
divockorigi,2019,12,44,804.0,28,37,3022.0,84,1995-04-18,186.0,75.0,Belgium,High/Medium,82.66666666666667,73.0,77.33333333333333,Forward,24,1595.0,35.0,45.57142857142857,16.0,17.5,21.678806798473808,3.5,2.0,0.0,88.0,18.0,0.5176470588235295,27.724137931034484,24,Normal
domingosquina,2018,91,184,366.0,8,19,404.0,12,1999-11-18,175.0,65.75,Portugal,Medium/Medium,71.25,47.75,64.25,Midfielder,19,,,,,,21.46938775510204,3.0,3.0,,,,14.153846153846153,40.666666666666664,19,Normal
domingosquina,2019,36,184,38.0,4,16,404.0,12,1999-11-18,175.0,65.75,Portugal,Medium/Medium,71.25,47.75,64.25,Midfielder,20,366.0,8.0,45.75,91.0,8.0,21.46938775510204,3.0,3.0,0.0,184.0,91.0,14.153846153846153,7.6,20,Normal
